Time(s),CH1V,CH2V
-1.720000e-04,4.212000e+00,2.541333e+00
-1.710000e-04,4.225067e+00,2.543467e+00
-1.700000e-04,4.205600e+00,2.543467e+00
-1.690000e-04,4.220800e+00,2.547733e+00
-1.680000e-04,4.203467e+00,2.545600e+00
-1.670000e-04,4.217333e+00,2.533600e+00
-1.660000e-04,4.201066e+00,2.534667e+00
-1.650000e-04,4.217333e+00,2.547733e+00
-1.640000e-04,4.225067e+00,2.541333e+00
-1.630000e-04,4.204534e+00,2.549867e+00
-1.620000e-04,4.227200e+00,2.545600e+00
-1.610000e-04,4.217333e+00,2.552000e+00
-1.600000e-04,4.220800e+00,2.549867e+00
-1.590000e-04,4.216267e+00,2.553067e+00
-1.580000e-04,4.214133e+00,2.545600e+00
-1.570000e-04,4.225067e+00,2.528267e+00
-1.560000e-04,4.203467e+00,2.545600e+00
-1.550000e-04,4.213067e+00,2.532533e+00
-1.540000e-04,4.214133e+00,2.545600e+00
-1.530000e-04,4.215200e+00,2.560533e+00
-1.520000e-04,4.194667e+00,2.558400e+00
-1.510000e-04,4.206667e+00,2.544533e+00
-1.500000e-04,4.205600e+00,2.554133e+00
-1.490000e-04,4.190400e+00,2.535733e+00
-1.480000e-04,4.198934e+00,2.562933e+00
-1.470000e-04,4.213067e+00,2.542400e+00
-1.460000e-04,4.214133e+00,2.545600e+00
-1.450000e-04,4.200000e+00,2.556267e+00
-1.440000e-04,4.207733e+00,2.528267e+00
-1.430000e-04,4.197867e+00,2.546667e+00
-1.420000e-04,4.201066e+00,2.539200e+00
-1.410000e-04,4.195734e+00,2.535733e+00
-1.400000e-04,4.198934e+00,2.545600e+00
-1.390000e-04,4.205600e+00,2.549867e+00
-1.380000e-04,4.212000e+00,2.541333e+00
-1.370000e-04,4.205600e+00,2.541333e+00
-1.360000e-04,4.186133e+00,2.536800e+00
-1.350000e-04,4.202400e+00,2.530400e+00
-1.340000e-04,4.203467e+00,2.528267e+00
-1.330000e-04,4.203467e+00,2.540267e+00
-1.320000e-04,4.207733e+00,2.528267e+00
-1.310000e-04,4.194667e+00,2.526133e+00
-1.300000e-04,4.201066e+00,2.521867e+00
-1.290000e-04,4.196800e+00,2.522933e+00
-1.280000e-04,4.207733e+00,2.528267e+00
-1.270000e-04,4.196800e+00,2.534667e+00
-1.260000e-04,4.201066e+00,2.539200e+00
-1.250000e-04,4.186133e+00,2.532533e+00
-1.240000e-04,4.212000e+00,2.524000e+00
-1.230000e-04,4.205600e+00,2.541333e+00
-1.220000e-04,4.192533e+00,2.543467e+00
-1.210000e-04,4.198934e+00,2.546667e+00
-1.200000e-04,4.194667e+00,2.524000e+00
-1.190000e-04,4.192533e+00,2.526133e+00
-1.180000e-04,4.203467e+00,2.541333e+00
-1.170000e-04,4.205600e+00,2.533600e+00
