Time(s),CH1V,CH2V
-5.600000e-04,2.497867e+00,2.282000e+00
-5.400000e-04,2.475200e+00,2.279733e+00
-5.200000e-04,2.491067e+00,2.286533e+00
-5.000000e-04,2.486533e+00,2.282000e+00
-4.800000e-04,2.491067e+00,2.279733e+00
-4.600000e-04,2.486533e+00,2.279733e+00
-4.400000e-04,2.484267e+00,2.275200e+00
-4.200000e-04,2.486533e+00,2.282000e+00
-4.000000e-04,2.491067e+00,2.282000e+00
-3.800000e-04,2.493333e+00,2.279733e+00
-3.600000e-04,2.484267e+00,2.275200e+00
-3.400000e-04,2.488800e+00,2.286533e+00
-3.200000e-04,2.486533e+00,2.286533e+00
-3.000000e-04,2.486533e+00,2.286533e+00
-2.800000e-04,2.484267e+00,2.288800e+00
-2.600000e-04,2.486533e+00,2.282000e+00
-2.400000e-04,2.486533e+00,2.291067e+00
-2.200000e-04,2.486533e+00,2.286533e+00
-2.000000e-04,2.497867e+00,2.284267e+00
-1.800000e-04,2.491067e+00,2.279733e+00
-1.600000e-04,2.484267e+00,2.291067e+00
-1.400000e-04,2.475200e+00,2.279733e+00
-1.200000e-04,2.497867e+00,2.288800e+00
-1.000000e-04,2.486533e+00,2.279733e+00
-8.000000e-05,2.479733e+00,2.288800e+00
-6.000000e-05,2.491067e+00,2.291067e+00
-4.000000e-05,2.497867e+00,2.291067e+00
-2.000000e-05,2.497867e+00,2.295600e+00
-6.987683e-17,2.495600e+00,2.297867e+00
2.000000e-05,-2.491200e+00,2.130267e+00
4.000000e-05,-2.477600e+00,1.980800e+00
6.000000e-05,-2.488933e+00,1.851733e+00
8.000000e-05,-2.500267e+00,1.711333e+00
1.000000e-04,-2.477600e+00,1.595733e+00
1.200000e-04,-2.493467e+00,1.473467e+00
1.400000e-04,-2.500267e+00,1.362533e+00
1.600000e-04,-2.482133e+00,1.251600e+00
1.800000e-04,-2.495733e+00,1.152000e+00
2.000000e-04,-2.486667e+00,1.050000e+00
2.200000e-04,-2.491200e+00,9.617333e-01
2.400000e-04,-2.493467e+00,8.710667e-01
2.600000e-04,-2.493467e+00,7.873334e-01
2.800000e-04,-2.493467e+00,7.036000e-01
3.000000e-04,-2.484400e+00,6.152000e-01
3.200000e-04,-2.500267e+00,5.246667e-01
3.400000e-04,-2.500267e+00,4.544000e-01
3.600000e-04,-2.491200e+00,3.684000e-01
3.800000e-04,-2.500267e+00,3.140000e-01
4.000000e-04,-2.500267e+00,2.280000e-01
4.200000e-04,-2.502533e+00,1.690667e-01
4.400000e-04,-2.509333e+00,9.893333e-02
4.600000e-04,-2.500267e+00,3.093333e-02
4.800000e-04,-2.493467e+00,-2.106667e-02
5.000000e-04,-2.500267e+00,-8.906667e-02
5.200000e-04,-2.518400e+00,-1.412000e-01
5.400000e-04,-2.495733e+00,-2.068000e-01
5.600000e-04,-2.504800e+00,-2.612000e-01
5.800000e-04,-2.498000e+00,-3.109334e-01
6.000000e-04,-2.477600e+00,-3.608000e-01
6.200000e-04,-2.502533e+00,-4.288000e-01
6.400000e-04,-2.498000e+00,-4.694667e-01
6.600000e-04,-2.504800e+00,-5.216000e-01
6.800000e-04,-2.488933e+00,-5.578667e-01
7.000000e-04,-2.500267e+00,-6.257333e-01
7.200000e-04,-2.493467e+00,-6.665334e-01
7.400000e-04,-2.495733e+00,-7.050667e-01
7.600000e-04,-2.509333e+00,-7.593333e-01
7.800000e-04,-2.507067e+00,-8.001333e-01
